,FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN_SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES
29588,10/19/2019 12:00:00 AM,2019,10,Sáb,05:30:00:PM,Solo daños,Choque,CALLE_4_CR_47,,,1
29589,10/19/2019 12:00:00 AM,2019,10,Sáb,05:45:00:PM,Con heridos,Atropello,CR_38_CALLE_56_24,1.0,,1
29590,10/19/2019 12:00:00 AM,2019,10,Sáb,08:10:00:AM,Con heridos,Choque,CRA_49_CALLE_74,2.0,,1
29591,10/19/2019 12:00:00 AM,2019,10,Sáb,08:10:00:PM,Solo daños,Choque,CR_47_CALLE_75,,,1
29592,10/19/2019 12:00:00 AM,2019,10,Sáb,09:30:00:AM,Solo daños,Choque,CALLE_37_CR_32,,,1
29593,10/19/2019 12:00:00 AM,2019,10,Sáb,10:00:00:PM,Con heridos,Choque,CR_56_CALLE_94,2.0,,1
29594,10/19/2019 12:00:00 AM,2019,10,Sáb,11:00:00:AM,Solo daños,Choque,CALLE_34_CR_14,,,1
29595,10/19/2019 12:00:00 AM,2019,10,Sáb,11:15:00:AM,Solo daños,Choque,CALLE_85_CRA_47,,,1
29596,10/19/2019 12:00:00 AM,2019,10,Sáb,12:31:00:PM,Solo daños,Choque,VIA_40_CALLE_72,,,1
29597,10/20/2019 12:00:00 AM,2019,10,Dom,01:00:00:PM,Solo daños,Choque,CR_42_76_261,,,1
29598,10/20/2019 12:00:00 AM,2019,10,Dom,02:00:00:PM,Solo daños,Choque,CR_1_CALLE_45,,,1
29599,10/20/2019 12:00:00 AM,2019,10,Dom,02:50:00:PM,Solo daños,Choque,CALLE_99_CRA_53,,,1
29600,10/20/2019 12:00:00 AM,2019,10,Dom,02:50:00:PM,Solo daños,Choque,CALLE_76_CR_65,,,1
29601,10/20/2019 12:00:00 AM,2019,10,Dom,07:00:00:AM,Con heridos,Choque,CALLE_110_CR_5_SUR,2.0,,1
29602,10/20/2019 12:00:00 AM,2019,10,Dom,07:20:00:AM,Solo daños,Choque,CALLE_76_CR_49C,,,1
29603,10/20/2019 12:00:00 AM,2019,10,Dom,07:30:00:PM,Con heridos,Choque,AV_CORDIALIDAD_CR_6,3.0,,1
29604,10/20/2019 12:00:00 AM,2019,10,Dom,09:30:00:AM,Solo daños,Choque,CR_50_CALLE_110,,,1
29605,10/20/2019 12:00:00 AM,2019,10,Dom,12:00:00:PM,Solo daños,Choque,CR_44_72_43,,,1
29606,10/20/2019 12:00:00 AM,2019,10,Dom,12:20:00:PM,Solo daños,Choque,CALLE_96_CR_58,,,1
29607,10/21/2019 12:00:00 AM,2019,10,Lun,01:50:00:PM,Con heridos,Choque,CALLE_53C_CR_27,1.0,,1
29608,10/21/2019 12:00:00 AM,2019,10,Lun,03:15:00:PM,Solo daños,Otro,CALLE_40_45_71,,,1
29609,10/21/2019 12:00:00 AM,2019,10,Lun,04:40:00:PM,Con heridos,Choque,CALLE_30_FRENTE_AL_28_52,1.0,,1
29610,10/21/2019 12:00:00 AM,2019,10,Lun,05:50:00:PM,Solo daños,Choque,CR_53_CALLE_87,,,1
29611,10/21/2019 12:00:00 AM,2019,10,Lun,06:40:00:AM,Solo daños,Choque,CALLE_38_CR_22,,,1
29612,10/21/2019 12:00:00 AM,2019,10,Lun,06:50:00:AM,Con heridos,Choque,CR_38_CALLE_69,3.0,,1
29613,10/21/2019 12:00:00 AM,2019,10,Lun,06:50:00:AM,Con heridos,Choque,CR_58_CALLE_64,1.0,,1
29614,10/21/2019 12:00:00 AM,2019,10,Lun,07:00:00:AM,Con heridos,Choque,CALLE_35_CR_14,1.0,,1
29615,10/21/2019 12:00:00 AM,2019,10,Lun,07:20:00:AM,Solo daños,Choque,CALLE_110_CR_9G_72,,,1
29616,10/21/2019 12:00:00 AM,2019,10,Lun,07:30:00:AM,Solo daños,Choque,CALLE_17_CR_8,,,1
29617,10/21/2019 12:00:00 AM,2019,10,Lun,07:40:00:AM,Con heridos,Caida Ocupante,CALLE_87_15A_194,1.0,,1
29618,10/21/2019 12:00:00 AM,2019,10,Lun,07:50:00:AM,Con heridos,Choque,CALLE_57_CR_25,2.0,,1
29619,10/21/2019 12:00:00 AM,2019,10,Lun,07:50:00:AM,Solo daños,Choque,CR_44_CALLE_59,,,1
29620,10/21/2019 12:00:00 AM,2019,10,Lun,08:00:00:AM,Solo daños,Choque,CR_5_76_22,,,1
29621,10/21/2019 12:00:00 AM,2019,10,Lun,10:20:00:AM,Solo daños,Choque,VIA_40_CR_80,,,1
29622,10/21/2019 12:00:00 AM,2019,10,Lun,11:20:00:AM,Solo daños,Choque,CALLE_74_CR_61,,,1
29623,10/21/2019 12:00:00 AM,2019,10,Lun,12:20:00:PM,Solo daños,Choque,CALLE_72_CR_59,,,1
29624,10/21/2019 12:00:00 AM,2019,10,Lun,12:30:00:AM,Solo daños,Choque,CRA_136_CALLE_84,,,1
29625,10/21/2019 12:00:00 AM,2019,10,Lun,12:30:00:PM,Con heridos,Choque,CR_17B_CALLE_18,1.0,,1
29626,10/22/2019 12:00:00 AM,2019,10,Mar,01:40:00:PM,Con heridos,Choque,CALLE_110_CR_6Q,1.0,,1
29627,10/22/2019 12:00:00 AM,2019,10,Mar,04:05:00:PM,Con heridos,Choque,CR_45_CALLE_80,2.0,,1
29628,10/22/2019 12:00:00 AM,2019,10,Mar,04:05:00:PM,Con heridos,Choque,CR_43_CALLE_84B,4.0,,1
29629,10/22/2019 12:00:00 AM,2019,10,Mar,04:10:00:PM,Solo daños,Choque,CR_43_69_104,,,1
29630,10/22/2019 12:00:00 AM,2019,10,Mar,04:50:00:AM,Solo daños,Choque,CR_38_CALLE_60,,,1
29631,10/22/2019 12:00:00 AM,2019,10,Mar,05:10:00:PM,Solo daños,Choque,VIA_40_CALLE_76,,,1
29632,10/22/2019 12:00:00 AM,2019,10,Mar,05:45:00:PM,Solo daños,Choque,AVENIDA_47_CRA_27,,,1
29633,10/22/2019 12:00:00 AM,2019,10,Mar,06:10:00:AM,Solo daños,Choque,CALLE_110_CR_20,,,1
29634,10/22/2019 12:00:00 AM,2019,10,Mar,07:00:00:PM,Solo daños,Choque,CALLE_86_CR_51B,,,1
29635,10/22/2019 12:00:00 AM,2019,10,Mar,07:25:00:AM,Solo daños,Choque,CALLE_30_CR_21,,,1
29636,10/22/2019 12:00:00 AM,2019,10,Mar,07:50:00:PM,Con heridos,Choque,CR_44_CALLE_66,1.0,,1
29637,10/22/2019 12:00:00 AM,2019,10,Mar,09:00:00:AM,Solo daños,Choque,CALLE_84_CR_49C,,,1
29638,10/22/2019 12:00:00 AM,2019,10,Mar,09:10:00:PM,Con heridos,Atropello,CALLE_64_CR_10,2.0,,1
29639,10/22/2019 12:00:00 AM,2019,10,Mar,09:10:00:PM,Solo daños,Choque,CALLE_84B_CR_38,,,1
29640,10/22/2019 12:00:00 AM,2019,10,Mar,10:00:00:PM,Solo daños,Choque,CR_70_CALLE_90,,,1
29641,10/22/2019 12:00:00 AM,2019,10,Mar,12:30:00:PM,Solo daños,Choque,CALLE_6_CR_42,,,1
29642,10/23/2019 12:00:00 AM,2019,10,Mié,01:30:00:PM,Solo daños,Choque,CR_58_CALLE_64,,,1
29643,10/23/2019 12:00:00 AM,2019,10,Mié,04:00:00:PM,Solo daños,Choque,CR_46_59_24,,,1
29644,10/23/2019 12:00:00 AM,2019,10,Mié,04:40:00:PM,Con heridos,Choque,PUENTE_PUMAREJO_VIA_STA_MARTA,1.0,,1
29645,10/23/2019 12:00:00 AM,2019,10,Mié,07:10:00:AM,Con heridos,Choque,CALLE_65_42_27,1.0,,1
29646,10/23/2019 12:00:00 AM,2019,10,Mié,09:10:00:PM,Con heridos,Choque,CALLE_47_CR_30,3.0,,1
29647,10/23/2019 12:00:00 AM,2019,10,Mié,10:10:00:AM,Solo daños,Choque,CALLE_94_CR_58,,,1
29648,10/23/2019 12:00:00 AM,2019,10,Mié,10:50:00:AM,Solo daños,Choque,CR_35_68B_43,,,1
29649,10/23/2019 12:00:00 AM,2019,10,Mié,12:50:00:PM,Con heridos,Atropello,CALLE_50_29_60,1.0,,1
29650,10/24/2019 12:00:00 AM,2019,10,Jue,01:00:00:PM,Solo daños,Choque,CR_38_CALLE_74,,,1
29651,10/24/2019 12:00:00 AM,2019,10,Jue,04:00:00:PM,Solo daños,Choque,VIA_40_CALLE_80,,,1
29652,10/24/2019 12:00:00 AM,2019,10,Jue,04:20:00:PM,Con heridos,Atropello,CR_15_SUR_74_170,1.0,,1
29653,10/24/2019 12:00:00 AM,2019,10,Jue,06:00:00:PM,Solo daños,Choque,VIA_40_CR_78_34,,,1
29654,10/24/2019 12:00:00 AM,2019,10,Jue,06:35:00:PM,Solo daños,Choque,AV_CIRCUNVALAR_CR_26,,,1
29655,10/24/2019 12:00:00 AM,2019,10,Jue,07:05:00:PM,Solo daños,Choque,CR_42H_CALLE_93,,,1
29656,10/24/2019 12:00:00 AM,2019,10,Jue,08:03:00:AM,Solo daños,Choque,CR_38_CALLE_109,,,1
29657,10/24/2019 12:00:00 AM,2019,10,Jue,09:50:00:AM,Solo daños,Choque,CR_61_68,,,1
29658,10/24/2019 12:00:00 AM,2019,10,Jue,11:00:00:AM,Solo daños,Choque,CALLE_107_CR_50,,,1
29659,10/24/2019 12:00:00 AM,2019,10,Jue,11:20:00:AM,Con heridos,Caida Ocupante,CALLE_17_CR_12,1.0,,1
29660,10/24/2019 12:00:00 AM,2019,10,Jue,12:10:00:PM,Con heridos,Choque,CR_38_41_48,1.0,,1
29661,10/24/2019 12:00:00 AM,2019,10,Jue,12:20:00:PM,Solo daños,Choque,AV_CORDIALIDAD_CR_13B,,,1
29662,10/24/2019 12:00:00 AM,2019,10,Jue,12:20:00:PM,Solo daños,Choque,CALLE_81_CR_70,,,1
29663,10/24/2019 12:00:00 AM,2019,10,Jue,12:40:00:PM,Solo daños,Choque,CALLE_93_CR_43,,,1
29664,10/25/2019 12:00:00 AM,2019,10,Vie,03:00:00:PM,Con heridos,Choque,CALLE_76_CR_38D,1.0,,1
29665,10/25/2019 12:00:00 AM,2019,10,Vie,04:30:00:PM,Solo daños,Choque,CRA_30_CALLE_48,,,1
29666,10/25/2019 12:00:00 AM,2019,10,Vie,05:00:00:PM,Solo daños,Choque,CR_6_CALLE_74,,,1
29667,10/25/2019 12:00:00 AM,2019,10,Vie,06:00:00:AM,Solo daños,Choque,CR_42H_CALLE_82,,,1
29668,10/25/2019 12:00:00 AM,2019,10,Vie,06:50:00:AM,Solo daños,Choque,CALLE_64_CR_60,,,1
29669,10/25/2019 12:00:00 AM,2019,10,Vie,07:10:00:AM,Solo daños,Choque,CALLE_47_21_192,,,1
29670,10/25/2019 12:00:00 AM,2019,10,Vie,07:30:00:AM,Con heridos,Caida Ocupante,CALLE_110_CR_9G,1.0,,1
29671,10/25/2019 12:00:00 AM,2019,10,Vie,08:10:00:AM,Solo daños,Choque,CALLE_51B_CR_2G,,,1
29672,10/25/2019 12:00:00 AM,2019,10,Vie,08:30:00:PM,Solo daños,Choque,CR_55_CALLE_80,,,1
29673,10/25/2019 12:00:00 AM,2019,10,Vie,08:40:00:AM,Solo daños,Choque,CR_54_59_167,,,1
29674,10/25/2019 12:00:00 AM,2019,10,Vie,08:40:00:PM,Solo daños,Choque,CR_43_CALLE_80_Y_82,,,1
29675,10/25/2019 12:00:00 AM,2019,10,Vie,08:50:00:PM,Solo daños,Choque,CR_4_SUR_CALLE_90,,,1
29676,10/25/2019 12:00:00 AM,2019,10,Vie,09:45:00:PM,Solo daños,Choque,CALLE_61_CR_45,,,1
29677,10/25/2019 12:00:00 AM,2019,10,Vie,10:55:00:AM,Solo daños,Choque,AV_CORDIALIDAD_KM_2,,,1
29678,10/25/2019 12:00:00 AM,2019,10,Vie,11:00:00:AM,Solo daños,Choque,CR_76_CR_73,,,1
29679,10/25/2019 12:00:00 AM,2019,10,Vie,11:10:00:PM,Solo daños,Choque,CALLE_30_CRA_6,,,1
29680,10/26/2019 12:00:00 AM,2019,10,Sáb,01:40:00:PM,Solo daños,Choque,CR_39_CALLE_44,,,1
29681,10/26/2019 12:00:00 AM,2019,10,Sáb,01:45:00:AM,Con heridos,Choque,CALLE_49_CR_2F,1.0,,1
29682,10/26/2019 12:00:00 AM,2019,10,Sáb,04:30:00:PM,Con heridos,Atropello,CALLE_64C_CR_14,1.0,,1
29683,10/26/2019 12:00:00 AM,2019,10,Sáb,04:50:00:PM,Con heridos,Atropello,CR_31_CALLE_114,1.0,,1
29684,10/26/2019 12:00:00 AM,2019,10,Sáb,05:00:00:PM,Solo daños,Choque,CR_43_CALLE_67,,,1
29685,10/26/2019 12:00:00 AM,2019,10,Sáb,05:20:00:PM,Con heridos,Choque,CALLE_49_CR_10_SUR,3.0,,1
29686,10/26/2019 12:00:00 AM,2019,10,Sáb,05:30:00:PM,Solo daños,Choque,CR_53_CALLE_87,,,1
29687,10/26/2019 12:00:00 AM,2019,10,Sáb,06:10:00:PM,Solo daños,Choque,CALLE_76_CR_68,,,1
29688,10/26/2019 12:00:00 AM,2019,10,Sáb,06:30:00:AM,Con heridos,Choque,CALLE_31_CR_35,1.0,,1
29689,10/26/2019 12:00:00 AM,2019,10,Sáb,06:40:00:PM,Con heridos,Atropello,CALLE_30_CR_36,1.0,,1
29690,10/26/2019 12:00:00 AM,2019,10,Sáb,08:00:00:AM,Con heridos,Choque,CALLE_24_CR_23,2.0,,1
29691,10/26/2019 12:00:00 AM,2019,10,Sáb,09:00:00:AM,Solo daños,Choque,AV_CIRCUNVALAR_CR_12A,,,1
29692,10/26/2019 12:00:00 AM,2019,10,Sáb,11:30:00:AM,Con heridos,Atropello,CR_30_CALLE_14,1.0,,1
29693,10/26/2019 12:00:00 AM,2019,10,Sáb,11:30:00:PM,Con heridos,Choque,CR_30_AV_CIRCUNVALAR,1.0,,1
29694,10/26/2019 12:00:00 AM,2019,10,Sáb,11:40:00:AM,Solo daños,Choque,CR_56_CALLE_70,,,1
29695,10/27/2019 12:00:00 AM,2019,10,Dom,01:00:00:PM,Solo daños,Choque,CALLE_45_CR_8,,,1
29696,10/27/2019 12:00:00 AM,2019,10,Dom,02:30:00:PM,Solo daños,Choque,CALLE_17_CR_23,,,1
29697,10/27/2019 12:00:00 AM,2019,10,Dom,03:30:00:AM,Con heridos,Choque,AV_110_CALLE_51B,1.0,,1
29698,10/27/2019 12:00:00 AM,2019,10,Dom,06:10:00:AM,Solo daños,Choque,CALLE_70_CR_47,,,1
29699,10/27/2019 12:00:00 AM,2019,10,Dom,07:30:00:AM,Solo daños,Choque,CALLE_80_47_59,,,1
29700,10/27/2019 12:00:00 AM,2019,10,Dom,07:45:00:AM,Con heridos,Choque,CALLE_45_CR_1E,2.0,,1
29701,10/27/2019 12:00:00 AM,2019,10,Dom,07:50:00:AM,Solo daños,Choque,CALLE_45B_CR_20,,,1
29702,10/27/2019 12:00:00 AM,2019,10,Dom,09:00:00:PM,Solo daños,Choque,CALLE_90_CR_58,,,1
29703,10/27/2019 12:00:00 AM,2019,10,Dom,10:15:00:AM,Con heridos,Choque,CALLE_49_CR_2,1.0,,1
29704,10/28/2019 12:00:00 AM,2019,10,Lun,04:50:00:AM,Con heridos,Choque,CR_64_90_25,1.0,,1
29705,10/28/2019 12:00:00 AM,2019,10,Lun,06:40:00:PM,Solo daños,Choque,CALLE_76_CR_67,,,1
29706,10/28/2019 12:00:00 AM,2019,10,Lun,07:30:00:AM,Solo daños,Choque,CALLE_98_CR_51B,,,1
29707,10/28/2019 12:00:00 AM,2019,10,Lun,07:30:00:AM,Solo daños,Choque,CALLE_113_CR_38,,,1
29708,10/28/2019 12:00:00 AM,2019,10,Lun,08:50:00:PM,Solo daños,Choque,CALLE_100_CR_42F,,,1
29709,10/28/2019 12:00:00 AM,2019,10,Lun,09:40:00:AM,Solo daños,Choque,CR_54_CALLE_54,,,1
29710,10/28/2019 12:00:00 AM,2019,10,Lun,10:00:00:AM,Solo daños,Choque,CALLE_19_CR_16,,,1
29711,10/29/2019 12:00:00 AM,2019,10,Mar,01:30:00:PM,Solo daños,Choque,CR_60_CALLE_75,,,1
29712,10/29/2019 12:00:00 AM,2019,10,Mar,03:20:00:PM,Solo daños,Choque,CALLE_45_CR_29,,,1
29713,10/29/2019 12:00:00 AM,2019,10,Mar,04:00:00:PM,Con heridos,Atropello,CALLE_70_CR_44,1.0,,1
29714,10/29/2019 12:00:00 AM,2019,10,Mar,04:00:00:PM,Solo daños,Choque,CR_50_FRENTE_79_56,,,1
29715,10/29/2019 12:00:00 AM,2019,10,Mar,04:35:00:PM,Solo daños,Choque,CRA_19_CALLE_44,,,1
29716,10/29/2019 12:00:00 AM,2019,10,Mar,05:40:00:PM,Solo daños,Choque,CALLE_30_CR_8_Y_6,,,1
29717,10/29/2019 12:00:00 AM,2019,10,Mar,05:50:00:AM,Solo daños,Choque,CALLE_30_CR_22,,,1
29718,10/29/2019 12:00:00 AM,2019,10,Mar,05:50:00:PM,Solo daños,Choque,CALLE_30_CR_8,,,1
29719,10/29/2019 12:00:00 AM,2019,10,Mar,06:00:00:PM,Solo daños,Choque,VIA_40_78_128,,,1
29720,10/29/2019 12:00:00 AM,2019,10,Mar,07:00:00:AM,Solo daños,Choque,CR_38_CALLE_83,,,1
29721,10/29/2019 12:00:00 AM,2019,10,Mar,07:20:00:PM,Solo daños,Choque,CR_38_CALLE_111,,,1
29722,10/29/2019 12:00:00 AM,2019,10,Mar,08:20:00:PM,Con heridos,Choque,CR_59_CALLE_94,1.0,,1
29723,10/29/2019 12:00:00 AM,2019,10,Mar,08:25:00:AM,Solo daños,Choque,CR_38_CALLE_63,,,1
29724,10/29/2019 12:00:00 AM,2019,10,Mar,09:54:00:AM,Solo daños,Choque,CALLE_86_CR_59,,,1
29725,10/29/2019 12:00:00 AM,2019,10,Mar,10:20:00:AM,Solo daños,Choque,CALLE_89_CR_76,,,1
29726,10/29/2019 12:00:00 AM,2019,10,Mar,10:50:00:AM,Solo daños,Choque,CALLE_92_CR_75A,,,1
29727,10/29/2019 12:00:00 AM,2019,10,Mar,11:45:00:AM,Con heridos,Atropello,CR_46_CALLE_58,1.0,,1
29728,10/29/2019 12:00:00 AM,2019,10,Mar,12:15:00:PM,Solo daños,Choque,CR_65_81_05,,,1
29729,10/30/2019 12:00:00 AM,2019,10,Mié,01:50:00:PM,Solo daños,Choque,CALLE_45_CR_8,,,1
29730,10/30/2019 12:00:00 AM,2019,10,Mié,02:00:00:PM,Con heridos,Choque,CALLE_75B_CR_42F,2.0,,1
29731,10/30/2019 12:00:00 AM,2019,10,Mié,03:00:00:PM,Solo daños,Choque,CALLE_75_CRA_59,,,1
29732,10/30/2019 12:00:00 AM,2019,10,Mié,03:10:00:PM,Solo daños,Choque,CRA_51B_CALLE_98,,,1
29733,10/30/2019 12:00:00 AM,2019,10,Mié,04:40:00:PM,Solo daños,Choque,CR_50_85_71,,,1
29734,10/30/2019 12:00:00 AM,2019,10,Mié,04:40:00:PM,Solo daños,Choque,AV_110_CALLE_95,,,1
29735,10/30/2019 12:00:00 AM,2019,10,Mié,05:45:00:PM,Solo daños,Choque,CR_43_CALLE_69,,,1
29736,10/30/2019 12:00:00 AM,2019,10,Mié,07:15:00:AM,Solo daños,Choque,CALLE_19_CR_8,,,1
29737,10/30/2019 12:00:00 AM,2019,10,Mié,08:00:00:AM,Solo daños,Choque,CR_65_FRENTE_75_119,,,1
29738,10/30/2019 12:00:00 AM,2019,10,Mié,08:30:00:AM,Solo daños,Choque,CALLE_79_FRENTE_58_39,,,1
29739,10/30/2019 12:00:00 AM,2019,10,Mié,08:40:00:AM,Solo daños,Choque,CRA_32_CALLE_37,,,1
29740,10/30/2019 12:00:00 AM,2019,10,Mié,09:20:00:AM,Solo daños,Choque,VIA_40_CALLE_45,,,1
29741,10/30/2019 12:00:00 AM,2019,10,Mié,10:00:00:AM,Solo daños,Choque,CALLE_57_CR_23,,,1
29742,10/30/2019 12:00:00 AM,2019,10,Mié,11:00:00:AM,Solo daños,Choque,CALLE_110_CRA_12,,,1
29743,10/31/2019 12:00:00 AM,2019,10,Jue,01:00:00:PM,Solo daños,Choque,CALLE_110_CRA_27,,,1
29744,10/31/2019 12:00:00 AM,2019,10,Jue,01:50:00:PM,Solo daños,Choque,VIA_40_CALLE_80,,,1
29745,10/31/2019 12:00:00 AM,2019,10,Jue,02:46:00:PM,Con heridos,Choque,CR_66_CALLE_58,1.0,,1
29746,10/31/2019 12:00:00 AM,2019,10,Jue,04:10:00:PM,Con heridos,Choque,CALLE_68_58_29,1.0,,1
29747,10/31/2019 12:00:00 AM,2019,10,Jue,04:10:00:PM,Solo daños,Choque,CR_46_CALLE_34,,,1
29748,10/31/2019 12:00:00 AM,2019,10,Jue,05:00:00:PM,Solo daños,Choque,CRA_43_CALLE_39,,,1
29749,10/31/2019 12:00:00 AM,2019,10,Jue,06:40:00:PM,Solo daños,Choque,CALLE_110_CR_53,,,1
29750,10/31/2019 12:00:00 AM,2019,10,Jue,07:30:00:AM,Solo daños,Choque,AVENIDA_110_CRA_26,,,1
29751,10/31/2019 12:00:00 AM,2019,10,Jue,07:30:00:AM,Solo daños,Choque,CALLE_56_CR_11,,,1
29752,10/31/2019 12:00:00 AM,2019,10,Jue,07:40:00:AM,Con heridos,Atropello,CALLE_19_CR_1D,1.0,,1
29753,10/31/2019 12:00:00 AM,2019,10,Jue,08:10:00:AM,Solo daños,Choque,CALLE_77_CR_65,,,1
29754,10/31/2019 12:00:00 AM,2019,10,Jue,08:10:00:PM,Solo daños,Choque,CR_38_CALLE_84B,,,1
29755,10/31/2019 12:00:00 AM,2019,10,Jue,08:25:00:AM,Solo daños,Choque,CRA_58_CALLE85,,,1
29756,10/31/2019 12:00:00 AM,2019,10,Jue,08:30:00:AM,Solo daños,Choque,CALLE_90_CR_49C,,,1
29757,10/31/2019 12:00:00 AM,2019,10,Jue,08:30:00:PM,Solo daños,Choque,CALLE_19_CR_6,,,1
29758,10/31/2019 12:00:00 AM,2019,10,Jue,08:40:00:AM,Solo daños,Choque,CALLE_73_CR_41,,,1
29759,10/31/2019 12:00:00 AM,2019,10,Jue,09:10:00:AM,Solo daños,Choque,CALLE_75_CR_47,,,1
29760,10/31/2019 12:00:00 AM,2019,10,Jue,09:30:00:PM,Con heridos,Choque,CALLE_51B_CR_2,1.0,,1
29761,10/31/2019 12:00:00 AM,2019,10,Jue,09:30:00:PM,Solo daños,Choque,CALLE_95_CR_42H,,,1
29762,10/31/2019 12:00:00 AM,2019,10,Jue,10:40:00:AM,Con heridos,Caida Ocupante,CRA_54_CALLE_72,1.0,,1
29763,10/31/2019 12:00:00 AM,2019,10,Jue,06:28:00:AM,Solo daños,Choque,CALLE_77_CR_65,,,1
29764,11/01/2019 12:00:00 AM,2019,11,Vie,01:00:00:PM,Solo daños,Choque,CRA_45_CALLE_57,,,1
29765,11/01/2019 12:00:00 AM,2019,11,Vie,01:30:00:PM,Solo daños,Choque,CRA_46_CALLE_92,,,1
29766,11/01/2019 12:00:00 AM,2019,11,Vie,02:40:00:PM,Solo daños,Choque,CALLE_68_CRA_50,,,1
29767,11/01/2019 12:00:00 AM,2019,11,Vie,02:40:00:PM,Solo daños,Choque,CALLE_86_CRA_49C,,,1
29768,11/01/2019 12:00:00 AM,2019,11,Vie,02:45:00:PM,Solo daños,Choque,CR_48_74_71,,,1
29769,11/01/2019 12:00:00 AM,2019,11,Vie,03:00:00:PM,Solo daños,Choque,CALLE_70_CRA_38,,,1
29770,11/01/2019 12:00:00 AM,2019,11,Vie,03:40:00:PM,Con heridos,Choque,CALLE_45_CR_35_76,1.0,,1
29771,11/01/2019 12:00:00 AM,2019,11,Vie,04:00:00:PM,Solo daños,Choque,CALLE_30_CRA_7,,,1
29772,11/01/2019 12:00:00 AM,2019,11,Vie,05:00:00:PM,Solo daños,Choque,CALLE_75_CR_59,,,1
29773,11/01/2019 12:00:00 AM,2019,11,Vie,05:30:00:PM,Con heridos,Caida Ocupante,CRA_38_CALLE_84,1.0,,1
29774,11/01/2019 12:00:00 AM,2019,11,Vie,06:20:00:PM,Solo daños,Choque,CALLE_85_CR_45,,,1
29775,11/01/2019 12:00:00 AM,2019,11,Vie,06:30:00:PM,Solo daños,Choque,CRA_8_CALLE_38,,,1
29776,11/01/2019 12:00:00 AM,2019,11,Vie,06:40:00:AM,Solo daños,Choque,CR_30_CALLE_4,,,1
29777,11/01/2019 12:00:00 AM,2019,11,Vie,06:40:00:PM,Con heridos,Choque,CALLE_98_CR_57,1.0,,1
29778,11/01/2019 12:00:00 AM,2019,11,Vie,07:50:00:AM,Con heridos,Choque,CALLE_44_CR_10C,2.0,,1
29779,11/01/2019 12:00:00 AM,2019,11,Vie,09:35:00:AM,Con heridos,Choque,CR_71_CALLE_81,1.0,,1
29780,11/01/2019 12:00:00 AM,2019,11,Vie,10:00:00:AM,Solo daños,Choque,CRA_43_CALLE_79,,,1
29781,11/01/2019 12:00:00 AM,2019,11,Vie,10:00:00:PM,Solo daños,Choque,CALLE_93_FRENTE_51_37,,,1
29782,11/01/2019 12:00:00 AM,2019,11,Vie,10:10:00:PM,Con heridos,Choque,CALLE_80_CRA_38,1.0,,1
29783,11/01/2019 12:00:00 AM,2019,11,Vie,10:15:00:AM,Solo daños,Choque,AVENIDA_110_CRA_45,,,1
29784,11/01/2019 12:00:00 AM,2019,11,Vie,10:30:00:AM,Solo daños,Choque,AV_110_CR_43,,,1
29785,11/01/2019 12:00:00 AM,2019,11,Vie,10:40:00:PM,Solo daños,Choque,CALLE_30_CRA_38,,,1
29786,11/01/2019 12:00:00 AM,2019,11,Vie,11:10:00:PM,Solo daños,Choque,CRA_43_CALLE_80,,,1
29787,11/01/2019 12:00:00 AM,2019,11,Vie,11:15:00:AM,Con heridos,Choque,CALLE_72_CRA_32,2.0,,1
29788,11/01/2019 12:00:00 AM,2019,11,Vie,11:15:00:AM,Solo daños,Choque,CALLE_17_CRA_8,,,1
29789,11/01/2019 12:00:00 AM,2019,11,Vie,12:10:00:AM,Solo daños,Choque,CALLE_131_CRA_9,,,1
29790,11/01/2019 12:00:00 AM,2019,11,Vie,12:30:00:AM,Con heridos,Choque,CALLE_45_CR_19,2.0,,1
29791,11/01/2019 12:00:00 AM,2019,11,Vie,08:46:00:PM,Solo daños,Choque,CRA_38_CALLE_31,,,1
29792,11/02/2019 12:00:00 AM,2019,11,Sáb,02:30:00:PM,Solo daños,Choque,CALLE_70_C_CRA_26D,,,1
29793,11/02/2019 12:00:00 AM,2019,11,Sáb,02:30:00:PM,Solo daños,Choque,CALLE_74_CRA_38,,,1
29794,11/02/2019 12:00:00 AM,2019,11,Sáb,06:50:00:AM,Con heridos,Choque,CALLE_44_CR_35,1.0,,1
29795,11/02/2019 12:00:00 AM,2019,11,Sáb,09:20:00:AM,Solo daños,Choque,CALLE_31_CR_20,,,1
29796,11/02/2019 12:00:00 AM,2019,11,Sáb,10:30:00:AM,Solo daños,Choque,CRA_59B_CALLE_86,,,1
29797,11/02/2019 12:00:00 AM,2019,11,Sáb,12:00:00:AM,Solo daños,Choque,CRA_24_CALLE_21,,,1
29798,11/02/2019 12:00:00 AM,2019,11,Sáb,12:20:00:PM,Solo daños,Choque,CR_15_SUR_CALLE_90A,,,1
29799,11/02/2019 12:00:00 AM,2019,11,Sáb,12:30:00:PM,Con heridos,Atropello,CRA_19_CALLE_63,1.0,,1
